month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202501,34005,"burlington, nj",388400.0,-0.0026,0.0428,621.0,-0.0577,0.3769,51.0,0.0802,-0.0288,372.0,0.2483,0.0751,18.0,3.5,-0.4,164.0,0.1233,0.64,533.0,-0.1327,-0.1377,235.0,-0.0017,0.057,1679.0,-0.0155,-0.0389,510739.0,-0.0182,-0.0638,1144.0,-0.0968,0.0757,0.8575,-0.0742,-0.5117,0.0
202501,34017,"hudson, nj",610950.0,0.0057,-0.0601,787.0,-0.0774,0.0261,53.0,-0.0093,-0.0658,318.0,0.6392,-0.0966,6.0,2.0,0.0,74.0,-0.0263,0.1212,527.0,-0.0648,0.0923,547.0,-0.0021,-0.0313,1114.0,-0.0025,-0.029,770390.0,0.022,-0.051,1288.0,-0.0727,0.0527,0.669,0.009,0.0406,0.0
202501,34015,"gloucester, nj",374900.0,0.0209,0.0713,449.0,-0.0568,0.2271,48.0,0.0843,-0.0853,250.0,0.3158,0.2376,8.0,-0.2,-0.7895,104.0,0.1304,-0.0545,384.0,-0.0543,-0.0737,215.0,0.0084,0.063,1763.0,-0.0006,0.0513,405411.0,0.0054,0.0308,832.0,-0.0508,0.0756,0.8551,0.0023,-0.2776,0.0
202412,34033,"salem, nj",299948.0,-0.0166,0.1319,183.0,-0.0368,0.0958,64.0,0.0847,-0.1111,54.0,-0.2059,0.5,2.0,-0.5,,32.0,-0.3333,-0.2727,92.0,-0.2137,0.0698,190.0,0.0153,0.0927,1780.0,-0.0308,0.1125,387555.0,-0.021,0.124,275.0,-0.0864,0.0659,0.5027,-0.1131,-0.0122,0.0
202412,34031,"passaic, nj",521250.0,-0.0329,0.0872,349.0,-0.1933,0.0101,45.0,0.2162,-0.1176,148.0,-0.3273,-0.0263,4.0,,0.0,22.0,-0.6071,-0.45,262.0,-0.1466,0.0275,336.0,0.0666,0.1572,1673.0,-0.0676,-0.1007,573322.0,-0.0414,0.0772,595.0,-0.1697,0.0042,0.7518,0.0411,0.0127,0.0
202412,34015,"gloucester, nj",367225.0,-0.0072,0.0522,476.0,-0.0943,0.2069,45.0,0.1266,0.1125,190.0,-0.331,0.0106,10.0,-0.6429,-0.1667,92.0,-0.425,0.3529,406.0,-0.1204,-0.0229,213.0,0.011,0.0538,1764.0,0.0014,0.0389,403253.0,-0.0363,0.0175,877.0,-0.1173,0.0715,0.8528,-0.0253,-0.2005,0.0
202412,34035,"somerset, nj",688750.0,0.0144,0.1498,344.0,-0.24,0.1081,49.0,0.2564,0.0652,132.0,-0.431,0.0645,2.0,-0.5,-0.5,34.0,-0.4688,0.7,295.0,-0.2311,0.0709,333.0,0.0113,0.1246,1958.0,-0.0994,-0.1078,993142.0,0.0145,-0.0857,634.0,-0.2237,0.1017,0.8574,0.01,-0.0297,0.0
202412,34027,"morris, nj",699450.0,-0.0006,0.0064,482.0,-0.2891,0.064,51.0,0.2625,-0.0098,212.0,-0.4301,0.3947,4.0,,-0.5,52.0,-0.5517,0.0,494.0,-0.1296,0.175,325.0,-0.0021,0.0486,2518.0,-0.0604,0.0072,982614.0,0.0168,0.0184,969.0,-0.2177,0.1119,1.0239,0.1876,0.0967,0.0
202412,34007,"camden, nj",339950.0,-0.0284,0.0792,606.0,-0.1293,0.0185,46.0,0.2847,0.1012,284.0,-0.297,-0.2604,14.0,-0.125,-0.5,124.0,-0.4038,-0.1143,546.0,-0.2094,-0.0447,212.0,0.0013,0.0946,1583.0,-0.0044,0.0286,381262.0,-0.0141,0.0439,1147.0,-0.1712,-0.0155,0.9002,-0.0912,-0.0595,0.0
202412,34025,"monmouth, nj",799950.0,0.0012,0.0139,1104.0,-0.19,0.0138,63.0,0.1574,0.0965,354.0,-0.3244,0.0172,12.0,-0.5714,-0.25,130.0,-0.529,-0.1667,1128.0,-0.1052,0.1097,384.0,0.0237,-0.0018,1968.0,-0.0373,-0.0161,1260205.0,0.0434,0.0492,2217.0,-0.1534,0.06,1.0213,0.0969,0.0883,0.0
202412,34019,"hunterdon, nj",697000.0,0.0014,0.1297,182.0,-0.3132,-0.1727,67.0,0.2407,0.1167,62.0,-0.4038,0.1923,0.0,-1.0,-1.0,24.0,-0.4545,0.5,189.0,-0.2013,0.065,301.0,0.0236,0.0992,2421.0,-0.077,-0.1122,1064666.0,0.0347,0.0915,365.0,-0.2576,-0.0749,1.0357,0.1451,0.2312,0.0
202412,34009,"cape may, nj",862500.0,-0.0075,-0.0416,812.0,-0.0953,0.0457,76.0,0.1914,0.0445,140.0,-0.4262,-0.1667,2.0,-0.875,-0.75,84.0,-0.4,0.2353,361.0,-0.078,0.033,677.0,0.0273,0.0532,1605.0,-0.0146,-0.0599,1532753.0,-0.0271,-0.0199,1168.0,-0.0879,0.0461,0.4442,0.0083,-0.0055,0.0
202412,34017,"hudson, nj",607500.0,-0.0611,-0.1053,853.0,-0.1179,0.0479,54.0,0.1198,-0.057,194.0,-0.4157,-0.5051,2.0,-0.5,-0.8333,76.0,-0.2963,0.1875,563.0,-0.1622,0.2186,548.0,-0.0174,-0.0374,1117.0,-0.0321,-0.0672,753810.0,-0.0547,-0.0952,1389.0,-0.1373,0.147,0.66,-0.0349,0.0925,1.0
202412,34023,"middlesex, nj",533475.0,-0.0029,0.0691,925.0,-0.176,0.1944,51.0,0.2625,0.1477,310.0,-0.3992,-0.2092,16.0,0.0,1.0,100.0,-0.5614,-0.1667,925.0,-0.0783,0.0864,331.0,0.0065,0.0889,1637.0,-0.0256,-0.0076,604363.0,-0.0108,0.0548,1794.0,-0.1398,0.133,1.0,0.1061,-0.0995,0.0
202412,34037,"sussex, nj",416000.0,-0.0212,0.04,323.0,-0.1535,0.0238,58.0,0.1,-0.0043,104.0,-0.3659,-0.0714,6.0,,0.5,38.0,-0.4412,0.1875,225.0,-0.0874,0.0845,263.0,0.0105,0.1462,1862.0,-0.04,-0.0683,542123.0,-0.0451,0.1059,545.0,-0.139,0.0421,0.6961,0.0505,0.039,0.0
202412,34041,"warren, nj",431250.0,-0.0372,0.0593,185.0,-0.0976,0.0756,55.0,0.1882,0.0625,68.0,-0.32,0.2143,2.0,,,28.0,-0.2222,0.75,129.0,-0.2019,0.3247,220.0,-0.023,0.1072,2256.0,-0.023,0.0983,543896.0,-0.0169,0.0397,312.0,-0.1347,0.1452,0.6946,-0.0908,0.1306,0.0
202412,34001,"atlantic, nj",400000.0,0.0,0.0025,942.0,-0.0471,0.1275,67.0,0.1025,0.1595,264.0,-0.1429,0.0,20.0,-0.4444,0.0,118.0,-0.4914,-0.0167,450.0,-0.1788,-0.0586,266.0,0.0415,0.1001,1506.0,-0.004,-0.0138,779738.0,-0.0081,0.1515,1385.0,-0.09,0.0508,0.478,-0.0767,-0.0945,0.0
202412,34013,"essex, nj",549500.0,-0.0343,0.1012,595.0,-0.1608,0.1205,51.0,0.1591,0.0,182.0,-0.483,-0.0319,8.0,1.0,-0.3333,54.0,-0.325,-0.2895,390.0,-0.2099,0.129,323.0,-0.0066,0.0549,1901.0,0.0029,0.057,882091.0,0.0103,0.1672,951.0,-0.1906,0.1097,0.6546,-0.0407,0.0049,0.0
202412,34005,"burlington, nj",389425.0,-0.0011,0.0275,659.0,-0.1352,0.2114,47.0,0.2635,0.1688,298.0,-0.2398,-0.1902,4.0,-0.6667,-0.75,146.0,-0.4113,0.3036,614.0,-0.1566,-0.064,235.0,0.008,0.0725,1705.0,0.0004,-0.0222,520231.0,0.0034,-0.0343,1266.0,-0.1417,0.0585,0.9317,-0.0237,-0.2742,0.0
202412,34021,"mercer, nj",422000.0,-0.062,0.1105,442.0,-0.1516,0.3684,52.0,0.0729,0.1196,146.0,-0.4632,-0.2396,2.0,-0.8333,-0.5,62.0,-0.4833,0.4091,446.0,-0.1856,-0.1196,268.0,-0.0115,0.0965,1550.0,-0.0553,-0.0151,697345.0,-0.0181,0.1409,877.0,-0.1773,0.063,1.0079,-0.042,-0.5586,0.0
202412,34011,"cumberland, nj",299950.0,0.0002,0.1429,273.0,-0.0808,0.0964,67.0,0.1667,0.3571,72.0,-0.3571,-0.3333,0.0,,-1.0,44.0,-0.4762,0.0,149.0,-0.1902,0.0,192.0,-0.0199,0.102,1585.0,0.0157,0.0479,351777.0,0.0226,0.0864,421.0,-0.1192,0.0605,0.5458,-0.0737,-0.0526,0.0
202412,34003,"bergen, nj",797194.0,0.034,0.0221,1047.0,-0.1931,0.0351,49.0,0.2763,-0.03,274.0,-0.5798,-0.2473,8.0,0.0,-0.3333,74.0,-0.5132,-0.26,226.0,-0.0833,0.4363,406.0,-0.0401,0.0755,1969.0,-0.0556,-0.0324,1387812.0,0.0654,0.0642,1256.0,-0.1847,0.0851,0.2155,0.0258,0.0602,0.0
202412,34029,"ocean, nj",544475.0,-0.01,0.0471,1752.0,-0.1264,0.1149,59.0,0.17,0.0086,538.0,-0.3502,0.0675,8.0,-0.5,0.0,214.0,-0.5754,-0.1371,1228.0,-0.1773,-0.0805,310.0,0.003,0.0844,1692.0,-0.013,-0.021,844470.0,-0.0163,-0.0058,2936.0,-0.1502,0.0209,0.7008,-0.0433,-0.1489,0.0
202412,34039,"union, nj",578500.0,-0.0342,0.0518,368.0,-0.2103,-0.029,47.0,0.2368,0.0682,130.0,-0.5608,-0.3868,0.0,-1.0,-1.0,42.0,-0.3,-0.125,337.0,-0.1988,-0.033,368.0,0.0258,0.0537,1806.0,-0.0288,-0.1145,726813.0,-0.0323,0.0242,700.0,-0.2054,-0.0345,0.9144,0.0131,-0.0038,0.0
202411,34041,"warren, nj",447900.0,0.0038,0.1636,205.0,-0.0144,0.1884,47.0,0.2157,0.0449,100.0,0.0204,0.4286,0.0,-1.0,-1.0,36.0,0.0,0.0588,161.0,0.0158,0.2151,225.0,-0.0085,0.1309,2309.0,0.0275,0.1856,553258.0,-0.016,0.0822,360.0,-0.0137,0.1823,0.7854,0.0233,0.0172,0.0
202411,34039,"union, nj",599000.0,0.0118,0.0891,466.0,-0.0624,0.0591,38.0,0.1692,0.2459,296.0,0.0207,0.0207,8.0,0.3333,0.0,60.0,-0.1667,-0.2683,420.0,0.0409,0.0633,359.0,0.0301,0.0662,1860.0,0.0331,-0.0639,751110.0,0.0198,0.0735,881.0,-0.0134,0.0557,0.9013,0.0894,0.0036,0.0
202411,34021,"mercer, nj",449900.0,-0.0458,0.1399,521.0,-0.0423,0.3729,48.0,0.1852,0.1566,272.0,-0.1226,0.1724,12.0,0.2,0.0,120.0,-0.1304,0.4634,547.0,-0.0988,-0.0117,271.0,0.0143,0.1083,1641.0,-0.0484,0.0231,710164.0,-0.0129,0.0196,1066.0,-0.0637,0.1512,1.0499,-0.0659,-0.4086,0.0
202411,34027,"morris, nj",699900.0,-0.0522,0.0158,678.0,-0.0362,0.2064,40.0,0.25,-0.0361,372.0,-0.247,0.1698,0.0,-1.0,-1.0,116.0,-0.0938,0.16,567.0,0.0098,0.1631,326.0,0.0138,0.0767,2680.0,-0.0019,0.0932,966353.0,-0.0305,0.0162,1238.0,-0.0163,0.1841,0.8363,0.0381,-0.0312,0.0
202411,34037,"sussex, nj",425000.0,-0.0058,0.0625,381.0,-0.0581,0.0554,53.0,0.0448,0.2426,164.0,-0.0889,-0.1368,0.0,-1.0,-1.0,68.0,-0.0286,0.0303,246.0,0.0082,-0.0538,260.0,-0.0131,0.1252,1939.0,0.0227,-0.029,567744.0,0.0195,0.1821,633.0,-0.0194,0.0185,0.6457,0.0425,-0.0746,0.0
202411,34007,"camden, nj",349900.0,0.0002,0.0938,696.0,-0.0306,0.0918,36.0,0.0746,0.007,404.0,-0.2962,-0.0516,16.0,0.6,-0.1111,208.0,-0.2296,-0.1261,690.0,0.0237,0.1238,212.0,-0.0055,0.0804,1590.0,-0.0075,0.0163,386699.0,-0.0379,0.0219,1384.0,-0.0029,0.1054,0.9914,0.0527,0.0282,0.0
202411,34033,"salem, nj",305000.0,0.0083,0.1091,190.0,-0.013,0.1377,59.0,0.2688,-0.0407,68.0,-0.2609,0.2143,4.0,1.0,-0.5,48.0,-0.2941,0.0435,117.0,0.1527,0.2062,187.0,-0.0025,0.0494,1837.0,0.0303,0.1414,395867.0,0.0163,0.1302,301.0,0.0451,0.1402,0.6158,0.0885,0.035,0.0
202411,34011,"cumberland, nj",299900.0,0.0008,0.1762,297.0,-0.0404,0.1379,57.0,0.1574,0.2527,112.0,-0.2113,-0.1111,0.0,-1.0,-1.0,84.0,-0.0455,0.2353,184.0,-0.0564,0.1393,196.0,0.0189,0.1335,1560.0,0.0052,0.0424,343987.0,0.0218,0.0874,478.0,-0.0421,0.1381,0.6195,-0.0105,0.0008,0.0
202411,34023,"middlesex, nj",535000.0,-0.021,0.0721,1122.0,-0.0084,0.3077,40.0,0.0526,0.0,516.0,-0.1541,0.0488,16.0,0.0,0.0,228.0,0.0179,0.7813,1003.0,-0.0411,0.0481,329.0,-0.0054,0.0905,1680.0,-0.0086,0.0108,610964.0,-0.0038,0.092,2085.0,-0.0167,0.172,0.8939,-0.0305,-0.2214,0.0
202411,34035,"somerset, nj",679000.0,-0.0331,0.0455,452.0,-0.07,0.2367,39.0,0.248,0.0331,232.0,-0.2267,0.0943,4.0,1.0,0.0,64.0,-0.2195,0.3333,383.0,-0.0292,0.1624,329.0,0.0003,0.0913,2174.0,-0.0424,-0.0906,978904.0,-0.0584,-0.1223,816.0,-0.0583,0.1826,0.8473,0.0356,-0.0542,0.0
202411,34029,"ocean, nj",550000.0,-0.0434,0.0476,2005.0,-0.0241,0.1315,50.0,0.1628,0.0309,828.0,-0.1135,0.1532,16.0,-0.4286,0.0,504.0,0.037,0.12,1492.0,-0.0439,0.0485,309.0,-0.0064,0.0907,1714.0,-0.0231,-0.0166,858449.0,-0.0657,-0.0134,3455.0,-0.0325,0.0932,0.7441,-0.0154,-0.0589,0.0
202411,34001,"atlantic, nj",400000.0,0.0001,-0.0061,988.0,-0.0564,0.1455,61.0,0.1402,0.2642,308.0,-0.1492,-0.1444,36.0,0.6364,0.5,232.0,0.0741,0.2083,548.0,-0.0126,0.0682,255.0,0.0177,0.0598,1512.0,-0.0153,-0.0488,786082.0,0.0399,0.1441,1522.0,-0.0404,0.1077,0.5547,0.0246,-0.0401,0.0
202411,34031,"passaic, nj",539000.0,-0.0188,0.1017,432.0,-0.0171,0.0733,37.0,0.1935,0.035,220.0,-0.2517,0.0092,0.0,-1.0,-1.0,56.0,-0.3333,-0.0968,307.0,-0.0192,0.0354,315.0,0.0264,0.1179,1794.0,-0.023,-0.0159,598058.0,-0.0011,0.0981,716.0,-0.0205,0.0369,0.7106,-0.0015,-0.026,0.0
202411,34003,"bergen, nj",771000.0,-0.0109,0.0217,1297.0,-0.0516,0.0813,38.0,0.1692,0.0133,652.0,-0.1376,0.0795,8.0,-0.3333,-0.2,152.0,-0.1556,0.0857,246.0,0.0165,0.9219,423.0,-0.0099,0.1226,2085.0,0.0828,0.0189,1302670.0,0.0052,0.0441,1540.0,-0.0363,0.1627,0.1897,0.0127,0.083,0.0
202411,34025,"monmouth, nj",799000.0,-0.0311,0.0169,1363.0,-0.0988,0.072,54.0,0.1613,0.125,524.0,-0.2249,-0.0507,28.0,-0.44,0.75,276.0,-0.2698,-0.0483,1260.0,-0.0691,0.1439,375.0,-0.0029,0.0025,2044.0,-0.0092,-0.0126,1207754.0,-0.028,0.0089,2618.0,-0.0837,0.1084,0.9244,0.0296,0.0581,0.0
202411,34009,"cape may, nj",869000.0,-0.0255,-0.0154,897.0,-0.0066,0.1136,64.0,0.1228,0.0579,244.0,-0.2606,0.0796,16.0,0.6,0.3333,140.0,-0.3519,-0.1026,391.0,-0.0918,-0.0164,659.0,-0.0135,0.0449,1629.0,-0.0485,-0.024,1575477.0,-0.0192,0.0159,1280.0,-0.0394,0.0829,0.4359,-0.0408,-0.0576,0.0
202411,34013,"essex, nj",569000.0,-0.0035,0.1403,709.0,-0.0419,0.1122,44.0,0.2394,0.1139,352.0,-0.0974,0.0,4.0,-0.6,1.0,80.0,-0.3939,-0.1667,493.0,0.0196,0.16,326.0,0.0073,0.0518,1895.0,-0.0219,0.0655,873083.0,-0.0128,0.2066,1175.0,-0.0151,0.1386,0.6953,0.042,0.0287,0.0
202411,34017,"hudson, nj",647000.0,-0.0045,-0.0096,967.0,-0.0671,0.1567,48.0,0.1163,0.1294,332.0,-0.1309,-0.1443,4.0,-0.3333,0.0,108.0,-0.3333,0.0588,672.0,0.006,19.3636,558.0,-0.025,0.0137,1154.0,0.0103,-0.0282,797398.0,-0.0078,-0.0159,1610.0,-0.0411,0.8223,0.6949,0.0505,0.6555,0.0
202411,34019,"hunterdon, nj",696000.0,0.0269,0.0965,265.0,-0.1225,0.0076,54.0,0.3416,0.102,104.0,-0.3418,-0.037,4.0,0.0,,44.0,-0.2667,-0.12,236.0,-0.0167,0.1597,294.0,0.0271,0.0941,2623.0,-0.0441,-0.0373,1028927.0,0.1049,0.0812,491.0,-0.0736,0.0686,0.8906,0.0959,0.1168,0.0
202411,34015,"gloucester, nj",369900.0,-0.0062,0.0569,525.0,0.0214,0.3011,40.0,0.254,0.2441,284.0,-0.2111,0.029,28.0,1.3333,0.2727,160.0,-0.0588,0.25,461.0,-0.0715,0.0055,211.0,-0.0003,0.0595,1762.0,-0.014,0.0131,418423.0,0.0026,0.027,993.0,-0.0154,0.1594,0.8781,-0.0879,-0.2582,0.0
202411,34005,"burlington, nj",389839.0,0.001,0.0328,762.0,0.0311,0.2839,37.0,0.1746,0.0571,392.0,-0.2899,-0.166,12.0,0.0,0.0,248.0,0.0081,0.2039,728.0,-0.0326,-0.0034,233.0,0.004,0.0565,1705.0,-0.0354,-0.0367,518442.0,-0.0129,-0.0239,1475.0,-0.0064,0.1191,0.9554,-0.0629,-0.2755,0.0
202410,34015,"gloucester, nj",372225.0,-0.0138,0.0201,514.0,0.1006,0.3029,32.0,-0.1818,0.0,360.0,0.0714,0.1392,12.0,0.2,-0.25,170.0,-0.0957,0.1486,497.0,0.002,0.0258,211.0,-0.0002,0.054,1787.0,-0.0032,-0.0075,417330.0,-0.0179,-0.0274,1009.0,0.0511,0.1552,0.966,-0.0951,-0.2609,0.0
202410,34025,"monmouth, nj",824607.0,-0.0264,0.0409,1513.0,-0.0201,0.1933,47.0,0.0164,0.0568,676.0,-0.0815,-0.0088,50.0,0.0,2.125,378.0,0.0862,0.2517,1354.0,-0.012,0.1633,377.0,-0.0093,0.0099,2063.0,-0.0157,-0.0195,1242582.0,-0.0416,0.0115,2857.0,-0.0147,0.1803,0.8949,0.0073,-0.0231,0.0
202410,34027,"morris, nj",738422.0,0.0193,0.0741,704.0,0.0806,0.1476,32.0,-0.1233,0.0323,494.0,-0.004,0.2865,6.0,-0.4,-0.25,128.0,0.1228,0.1228,562.0,0.0054,0.0535,322.0,0.0112,0.087,2685.0,0.0003,0.074,996716.0,-0.0229,0.05,1259.0,0.047,0.101,0.7982,-0.0598,-0.0713,0.0
202410,34019,"hunterdon, nj",677750.0,-0.0263,0.0355,302.0,0.0134,0.1353,40.0,-0.064,0.0662,158.0,-0.0814,0.0,4.0,,-0.3333,60.0,0.0,0.0345,240.0,0.0619,0.1765,286.0,-0.0023,0.0747,2744.0,-0.0262,-0.02,931214.0,-0.0339,-0.0176,530.0,0.0261,0.1484,0.7947,0.0363,0.0278,0.0
202410,34011,"cumberland, nj",299650.0,0.0297,0.1988,310.0,0.0728,0.3255,49.0,0.1006,0.0479,142.0,0.0923,0.1639,4.0,-0.3333,-0.5,88.0,0.1579,0.4194,195.0,-0.0347,0.0317,193.0,0.0145,0.116,1552.0,0.0098,0.0357,336644.0,0.0393,-0.2007,499.0,0.0374,0.1867,0.63,-0.0701,-0.1794,0.0
202410,34035,"somerset, nj",702258.0,-0.0018,0.0804,486.0,0.001,0.2574,31.0,-0.1071,-0.031,300.0,-0.1228,0.145,2.0,-0.5,0.0,82.0,-0.0889,0.4643,395.0,0.0287,0.1637,329.0,0.0033,0.0895,2270.0,0.0079,-0.0038,1039613.0,0.0168,-0.1081,867.0,0.0176,0.2068,0.8117,0.0218,-0.0654,0.0
202410,34023,"middlesex, nj",546500.0,-0.0062,0.1007,1132.0,0.0071,0.3066,38.0,0.027,-0.05,610.0,-0.0586,0.1509,16.0,-0.2727,-0.3333,224.0,-0.0744,0.3176,1046.0,-0.0048,0.025,331.0,-0.0006,0.0969,1695.0,0.0062,0.0267,613313.0,-0.0084,0.0944,2121.0,0.0007,0.1503,0.9244,-0.011,-0.254,0.0
202410,34001,"atlantic, nj",399950.0,0.0,-0.0362,1047.0,0.0165,0.2714,54.0,0.0288,0.1031,362.0,-0.0812,0.0774,22.0,0.2222,0.1,216.0,-0.0847,0.08,555.0,-0.0186,0.0306,251.0,-0.0135,0.0268,1536.0,0.0124,-0.0442,755906.0,-0.0085,0.132,1586.0,0.0032,0.1735,0.5301,-0.0189,-0.1238,0.0
202410,34007,"camden, nj",349844.0,-0.0002,0.1019,718.0,0.0606,0.2067,34.0,-0.0074,0.0635,574.0,0.0214,0.1389,10.0,-0.5833,-0.6154,270.0,0.1739,0.3107,674.0,0.029,-0.0153,213.0,0.0016,0.0741,1602.0,0.0122,0.0197,401937.0,-0.0047,0.0532,1388.0,0.0393,0.0891,0.9387,-0.0288,-0.2117,0.0
202410,34039,"union, nj",592000.0,0.0,0.0783,497.0,-0.0188,0.0734,33.0,0.0156,0.1207,290.0,-0.1761,-0.1212,6.0,0.5,0.0,72.0,-0.3077,0.0,404.0,-0.0265,0.0037,348.0,0.0049,0.0395,1800.0,-0.027,-0.0635,736521.0,-0.0001,0.0787,893.0,-0.0224,0.0372,0.8119,-0.0065,-0.0564,0.0
202410,34037,"sussex, nj",427500.0,-0.0116,0.0704,405.0,-0.038,0.1159,50.0,0.2108,0.2722,180.0,-0.0625,-0.1818,4.0,0.0,-0.3333,70.0,0.0,0.0,244.0,-0.0506,-0.0996,264.0,0.0259,0.1557,1896.0,-0.0373,-0.0368,556878.0,-0.0014,0.1686,646.0,-0.0521,0.0214,0.6032,-0.008,-0.1444,0.0
202410,34021,"mercer, nj",471475.0,0.0227,0.103,544.0,0.0037,0.3317,41.0,0.1408,0.1408,310.0,-0.201,-0.0064,10.0,-0.2857,-0.375,138.0,0.0615,0.3019,607.0,0.01,0.0696,267.0,-0.001,0.0659,1725.0,0.0123,0.0026,719461.0,0.0018,-0.0247,1139.0,0.0049,0.1829,1.1158,0.007,-0.2734,0.0
202410,34013,"essex, nj",571000.0,-0.0113,0.124,740.0,0.0102,0.1802,36.0,0.0758,-0.0405,390.0,-0.2529,-0.0152,10.0,0.6667,-0.2857,132.0,0.5349,0.5349,484.0,0.1417,0.1179,323.0,-0.0073,0.0386,1938.0,-0.0565,0.0516,884414.0,-0.0057,0.1354,1193.0,0.0576,0.1504,0.6534,0.0752,-0.0364,0.0
202410,34033,"salem, nj",302500.0,-0.097,0.1,193.0,0.129,0.2184,47.0,0.1273,-0.0053,92.0,0.2432,0.0952,2.0,-0.5,0.0,68.0,0.3077,0.36,102.0,-0.0602,-0.1135,187.0,0.0281,0.0346,1783.0,-0.0391,0.1148,389531.0,-0.0266,0.099,288.0,0.0323,0.0549,0.5273,-0.1062,-0.1974,0.0
202410,34031,"passaic, nj",549333.0,0.0173,0.1566,440.0,-0.0023,0.0305,31.0,-0.0882,0.0877,294.0,0.0576,-0.0068,4.0,-0.3333,0.0,84.0,0.2727,0.1053,313.0,0.0313,0.083,307.0,0.0374,0.1098,1836.0,0.0055,0.0238,598719.0,0.0177,0.1177,731.0,0.0021,0.0231,0.7122,0.0232,0.0346,0.0
202410,34009,"cape may, nj",891694.0,-0.0081,-0.0331,903.0,0.0361,0.1503,57.0,-0.0172,0.1068,330.0,0.0784,0.1379,10.0,-0.1667,-0.1667,216.0,0.0909,0.4595,431.0,-0.084,0.0789,668.0,-0.0056,0.0189,1712.0,-0.0264,-0.0075,1606299.0,-0.0463,0.0001,1333.0,-0.0007,0.1336,0.4767,-0.0626,-0.0315,0.0
202410,34017,"hudson, nj",649947.0,-0.0226,-0.0001,1037.0,-0.0451,0.3112,43.0,0.0118,0.2113,382.0,-0.2075,0.016,6.0,-0.25,-0.25,162.0,-0.1474,0.2462,668.0,0.0413,14.5349,572.0,-0.0085,0.0357,1142.0,-0.0121,-0.0138,803628.0,-0.0086,-0.0009,1679.0,-0.0047,1.018,0.6445,0.0535,0.5901,0.0
202410,34029,"ocean, nj",574975.0,-0.0369,0.0798,2055.0,0.028,0.1298,43.0,0.0,-0.0227,934.0,-0.1002,0.0566,28.0,2.5,0.5556,486.0,-0.083,-0.0122,1561.0,0.0068,-0.0041,311.0,-0.001,0.0922,1755.0,-0.0193,-0.0118,918863.0,-0.0268,0.0591,3571.0,0.0167,0.0703,0.7596,-0.016,-0.1021,0.0
202410,34041,"warren, nj",446225.0,0.0624,0.0752,208.0,-0.0235,0.1304,38.0,0.0066,0.0851,98.0,-0.2097,-0.02,2.0,,-0.75,36.0,-0.3333,0.0,159.0,-0.0094,0.0096,227.0,0.041,0.1418,2247.0,0.0054,0.097,562246.0,0.0427,0.0639,365.0,-0.0108,0.0751,0.762,0.0108,-0.0912,0.0
202410,34005,"burlington, nj",389450.0,-0.0011,0.0455,739.0,0.0932,0.2709,32.0,-0.1189,-0.0735,552.0,0.0698,0.0698,12.0,0.0,-0.6,246.0,-0.0238,0.3085,753.0,-0.06,-0.002,232.0,0.0144,0.0748,1767.0,-0.0187,0.0041,525224.0,0.0059,-0.0134,1485.0,0.0126,0.1174,1.0183,-0.1659,-0.2784,0.0
202410,34003,"bergen, nj",779500.0,-0.0016,0.0,1368.0,-0.0026,0.1204,33.0,-0.0076,-0.0845,756.0,-0.127,0.0471,12.0,0.5,0.2,180.0,-0.1589,-0.1429,242.0,-0.0202,0.6463,427.0,0.0309,0.1606,1926.0,-0.0829,-0.0981,1295929.0,-0.0253,0.0293,1598.0,-0.0037,0.1763,0.177,-0.0032,0.0565,0.0
202409,34029,"ocean, nj",597000.0,0.0295,0.1076,1999.0,0.053,0.1749,43.0,0.075,0.0,1038.0,0.1137,0.0903,8.0,-0.3333,-0.6,530.0,0.06,0.366,1550.0,-0.0294,-0.1087,311.0,0.0042,0.0979,1789.0,0.0073,-0.0181,944203.0,0.0323,0.1017,3513.0,0.0193,0.0386,0.7756,-0.0658,-0.2468,0.0
202409,34013,"essex, nj",577500.0,-0.0043,0.1257,733.0,0.1032,0.1499,33.0,-0.1538,-0.0833,522.0,0.483,0.2921,6.0,-0.25,-0.25,86.0,-0.0652,-0.1731,424.0,-0.141,0.0304,326.0,-0.0107,0.0414,2054.0,-0.0357,0.0493,889467.0,-0.0194,0.138,1128.0,-0.0044,0.1048,0.5782,-0.1643,-0.0671,0.0
202409,34019,"hunterdon, nj",696082.0,-0.0056,0.0629,298.0,0.0996,0.2845,43.0,0.0,0.075,172.0,0.1622,0.1622,0.0,,-1.0,60.0,0.3636,0.5,226.0,-0.1137,0.2151,287.0,0.0096,0.0983,2818.0,-0.0196,-0.0623,963893.0,0.0068,0.0119,517.0,0.0029,0.2506,0.7584,-0.1826,-0.0433,0.0
